Nome;Link;Avaliacao;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Smartphone poco x6 5g br 8gb+256gb, preto - XIAOMI;https://www.magazineluiza.com.br/smartphone-poco-x6-5g-br-8gb-256gb-preto-xiaomi/p/jgahcej863/te/xiao/;5.0 (2);R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;1844,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone M6 Pro 4G 256Gb 8Gb Ram Roxo;https://www.magazineluiza.com.br/smartphone-m6-pro-4g-256gb-8gb-ram-roxo/p/eja7f3kkgk/te/tcsp/;5.0 (1);R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;1415,75;Magazine Luiza;14/11/2024 20:14:36
Smartphone Positivo Twist S514 - 64GB;https://www.magazineluiza.com.br/smartphone-positivo-twist-s514-64gb/p/bj241be6g5/te/spst/; ;R$ 1.650,00 em 10x de R$ 165,00 sem juros;1650,0;629,91;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Cinza 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-cinza-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238094500/te/gs24/;4.8 (96);R$ 889,00 em 7x de R$ 127,00 sem juros;889,0;5129,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Violeta 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-violeta-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095800/te/gs24/;4.8 (96);R$ 1.898,00 em 10x de R$ 189,80 sem juros;1898,0;5129,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone X5 Pro 5G Dual Sim 8Gb 256Gb Preto;https://www.magazineluiza.com.br/smartphone-x5-pro-5g-dual-sim-8gb-256gb-preto-xiaomi/p/jda53gjjfe/te/xiao/; ;R$ 1.529,90 em 10x de R$ 152,99 sem juros;1529,9;2943,08;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S22+256GB Branco 5GB 8GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s22-256gb-branco-5gb-8gb/p/234440400/te/s22m/;4.8 (215);R$ 879,99 em 7x de R$ 125,71 sem juros;879,99;4679,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A10s 32GB Vermelho;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-vermelho-4g-2gb-ram-62-cam-dupla-selfie-8mp/p/155568500/te/s10s/;4.4 (82);R$ 2.799,99 em 10x de R$ 280,00 sem juros;2799,99;1011,59;Magazine Luiza;14/11/2024 20:14:36
Celular Motorola Moto G9 Plus XT2087 128gb Dual;https://www.magazineluiza.com.br/celular-motorola-moto-g9-plus-xt2087-128gb-dual/p/gfe42ek0g0/te/g9py/;4.8 (4);R$ 869,90 em 7x de R$ 124,27 sem juros;869,9;1998,76;Magazine Luiza;14/11/2024 20:14:36
Smartphone Poco_X6 Pro 5G 512GB 12GB RAM;https://www.magazineluiza.com.br/smartphone-poco-x6-pro-5g-512gb-12gb-ram-pocox6pro/p/hhhd969cah/te/tcsp/;5.0 (1);R$ 899,00 em 10x de R$ 89,90 sem juros;899,0;3098,0;Magazine Luiza;14/11/2024 20:14:36
Celular Multi Up Play Branco P9077;https://www.magazineluiza.com.br/celular-multi-up-play-branco-p9077/p/jjjkk9bf88/te/ceba/;no Pix ;R$ 1.999,00 em 10x de R$ 199,90 sem juros;1999,0;98,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi Note 13 8gb Ram 256gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-8gb-ram-256gb/p/ce1j0595h4/te/xiao/; ;R$ 2.299,00 em 10x de R$ 229,90 sem juros;2299,0;2939,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi redmi 13c 4gb 128gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-4gb-128gb/p/ee5ggjca08/te/xiao/;5.0 (1);R$ 935,50 em 7x de R$ 133,64 sem juros;935,5;1398,98;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3097);R$ 1.467,90 em 10x de R$ 146,79 sem juros;1467,9;1104,15;Magazine Luiza;14/11/2024 20:14:36
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Creme;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-creme/p/237986000/te/s23f/;4.7 (3044);R$ 1.999,99 em 10x de R$ 200,00 sem juros;1999,99;2303,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone galaxy a52s 128gb 6gb ram preto;https://www.magazineluiza.com.br/smartphone-galaxy-a52s-128gb-6gb-ram-preto-samsung/p/gaga82909k/te/ga52/; ;R$ 2.799,99 em 10x de R$ 280,00 sem juros;2799,99;1650,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi a3 4gb+128gb, azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-a3-4gb-128gb-azul/p/ca389341k6/te/xiao/;5.0 (1);R$ 1.399,99 em 10x de R$ 140,00 sem juros;1399,99;782,32;Magazine Luiza;14/11/2024 20:14:36
Celular Simples Para Idosos com rede 4g;https://www.magazineluiza.com.br/celular-simples-para-idosos-com-rede-4g-positivo/p/agj580e506/te/ceba/;no Pix ;R$ 2.999,99 em 10x de R$ 300,00 sem juros;2999,99;197,31;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A25 6,5” 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a25-65-256gb-azul-escuro-5g-smartband-galaxy-fit3-rose/p/229996000/te/ga25/; ;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1708,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi Note 13 8gb Ram 256gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-8gb-ram-256gb/p/jde6041bbe/te/xiao/;5.0 (2);R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1407,51;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi a3 4gb+128gb, azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-a3-4gb-128gb-azul/p/ccb94j0cja/te/ceba/;5.0 (1);R$ 1.249,99 em 10x de R$ 125,00 sem juros;1249,99;791,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Pocophone X6 PRO 512GB 12GB Preto 5G - Xiaomi;https://www.magazineluiza.com.br/smartphone-pocophone-x6-pro-512gb-12gb-preto-5g-xiaomi/p/chb409d4dj/te/xiao/; ;R$ 2.409,90 em 10x de R$ 240,99 sem juros;2409,9;2519,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi A3 4GB Ram 128GB;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-a3-4gb-ram-128gb/p/bfk13d7hjk/te/xiao/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;800,31;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (9083);R$ 879,90 em 7x de R$ 125,70 sem juros;879,9;809,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2496);R$ 10.449,00 em 10x de R$ 1.044,90 sem juros;10449,0;1799,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Poco X6 5G 8Gb Ram 256Gb;https://www.magazineluiza.com.br/smartphone-xiaomi-poco-x6-5g-8gb-ram-256gb/p/bdbadb4f0e/te/xiao/;5.0 (2);R$ 1.489,99 em 10x de R$ 149,00 sem juros;1489,99;1954,15;Magazine Luiza;14/11/2024 20:14:36
Smartphone de Utilização para IDOSO 64gb;https://www.magazineluiza.com.br/smartphone-de-utilizacao-para-idoso-64gb/p/cg3kfeaajk/te/tcsp/; ;R$ 1.129,00 em 9x de R$ 125,44 sem juros;1129,0;935,5;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi 14C 256GB 4G;https://www.magazineluiza.com.br/smartphone-xiaomi-14c-256gb-4g/p/fk53cajfca/te/xiao/; ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1321,11;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi note 13 br 8gb+256gb, azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-br-8gb-256gb-azul/p/ga051fh299/te/xiao/;5.0 (1);R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;1999,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Pocophone X6 PRO 512GB 12GB Preto 5G - Xiaomi;https://www.magazineluiza.com.br/smartphone-pocophone-x6-pro-512gb-12gb-preto-5g-xiaomi/p/ch75d9f5ae/te/xiao/; ;R$ 10.849,00 em 10x de R$ 1.084,90 sem juros;10849,0;2519,99;Magazine Luiza;14/11/2024 20:14:36
Celular Multi Up Play Preto P9076;https://www.magazineluiza.com.br/celular-multi-up-play-preto-p9076/p/eec6773j8d/te/ceba/;no Pix ;R$ 2.199,99 em 10x de R$ 220,00 sem juros;2199,99;89,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 4gb 128gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-4gb-128gb/p/hb15d14gc0/te/xiao/;5.0 (1);R$ 699,90 em 12x de R$ 58,33 sem juros;699,9;1371,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone X5 5G Dual Sim 8Gb 256Gb Preto;https://www.magazineluiza.com.br/smartphone-x5-5g-dual-sim-8gb-256gb-preto-xiaomi/p/jccebj9b1e/te/xmpc/;4.9 (22);R$ 8.419,54 em 10x de R$ 841,95 sem juros;8419,54;2759,99;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215600/te/ga15/;4.8 (3097);R$ 2.925,60 em 10x de R$ 292,56 sem juros;2925,6;989,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215500/te/ga15/;4.8 (3097);R$ 2.579,00 em 10x de R$ 257,90 sem juros;2579,0;989,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi 13c 8gb 256gb verde;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-8gb-256gb-verde/p/dbbh09e336/te/xiao/; ;R$ 269,90 em 8x de R$ 33,74 sem juros;269,9;1149,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Redmi Note 13 Pro 5G 8gb Ram 256gb Azul;https://www.magazineluiza.com.br/smartphone-redmi-note-13-pro-5g-8gb-ram-256gb-azul-xiaomi/p/da08c32g45/te/xiao/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;2409,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Rdm 13 256gb memoria 8gb ram cor dourado;https://www.magazineluiza.com.br/smartphone-rdm-13-256gb-memoria-8gb-ram-cor-dourado-xeoomii/p/dd1j75kh7a/te/tcsp/; ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1299,0;Magazine Luiza;14/11/2024 20:14:36
Celular para Idoso Android Simples 64GB Dois Chips;https://www.magazineluiza.com.br/celular-para-idoso-android-simples-64gb-dois-chips-tech/p/kcb0h34002/te/ceba/; ;R$ 7.049,00 em 10x de R$ 704,90 sem juros;7049,0;879,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 6,8” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-512gb-fone-de-ouvido-bluetooth-galaxy-buds-3/p/239063300/te/s24u/;5.0 (1);R$ 1.399,09 em 10x de R$ 139,91 sem juros;1399,09;9404,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 13 256 GB 8 Ram;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13-256-gb-8-ram/p/ch4j64d5c6/te/xiao/; ;R$ 1.439,00 em 10x de R$ 143,90 sem juros;1439,0;1489,99;Magazine Luiza;14/11/2024 20:14:36
Celular Zte R236 para idoso.;https://www.magazineluiza.com.br/celular-zte-r236-para-idoso/p/chg98fe2e7/te/ceba/;no Pix ;R$ 1.299,98 em 10x de R$ 130,00 sem juros;1299,98;137,99;Magazine Luiza;14/11/2024 20:14:36
Celular Oppo A40 256 + 4 Ram;https://www.magazineluiza.com.br/celular-oppo-a40-256-4-ram/p/dhdfaddafh/te/oppo/; ;R$ 1.399,00 em 10x de R$ 139,90 sem juros;1399,0;1016,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A35 128GB Azul Claro 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-claro-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156100/te/ga35/;4.8 (1103);R$ 5.198,00 em 10x de R$ 519,80 sem juros;5198,0;1459,8;Magazine Luiza;14/11/2024 20:14:36
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3044);R$ 1.279,90 em 10x de R$ 127,99 sem juros;1279,9;2303,1;Magazine Luiza;14/11/2024 20:14:36
Celular Zte R260 Branco PARA IDOSO;https://www.magazineluiza.com.br/celular-zte-r260-branco-para-idoso/p/kk78h94e6d/te/tcsp/;no Pix ;R$ 1.249,94 em 10x de R$ 124,99 sem juros;1249,94;137,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-titanio-preto-5g-smartwatch-watch7-40mm-verde/p/239074300/te/s24u/;1.0 (1);R$ 1.699,99 em 10x de R$ 170,00 sem juros;1699,99;9764,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto G71 128GB Verde 5G;https://www.magazineluiza.com.br/smartphone-motorola-moto-g71-128gb-verde-5g/p/234606600/te/mg71/;4.7 (82);R$ 1.469,90 em 10x de R$ 146,99 sem juros;1469,9;1979,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Idoso Vovó Vovô 2GB / 128GB Memória Tela Grande 6,5 Polegadas 4G Botão SOS;https://www.magazineluiza.com.br/smartphone-celular-idoso-vovo-vovo-2gb-128gb-memoria-tela-grande-65-polegadas-4g-botao-sos-smartbros/p/ak0eb9b6hg/te/smul/;5.0 (1);R$ 537,99 em 4x de R$ 134,50 sem juros;537,99;594,92;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Z Flip 5 512GB Grafite 5G;https://www.magazineluiza.com.br/smartphone-samsung-z-flip-5-512gb-grafite-5g/p/kf1c0h58fc/te/galx/;5.0 (1);R$ 2.198,00 em 10x de R$ 219,80 sem juros;2198,0;8419,54;Magazine Luiza;14/11/2024 20:14:36
Celular Oukitel WP28;https://www.magazineluiza.com.br/celular-oukitel-wp28/p/becj38gbh2/te/ceba/; ;R$ 899,00 em 10x de R$ 89,90 sem juros;899,0;2925,6;Magazine Luiza;14/11/2024 20:14:36
Smartphone Honor Magic 6 Lite 256gb 8gb;https://www.magazineluiza.com.br/smartphone-honor-magic-6-lite-256gb-8gb/p/jchh2gb8ak/te/tcsp/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;2321,1;Magazine Luiza;14/11/2024 20:14:36
Celular Flip Vita Duo Preto - P9145;https://www.magazineluiza.com.br/celular-flip-vita-duo-preto-p9145-multilaser/p/ga73j1f6fk/te/ceba/;3.0 (1);R$ 1.299,99 em 10x de R$ 130,00 sem juros;1299,99;248,31;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (9083);R$ 9.543,99 em 10x de R$ 954,40 sem juros;9543,99;1169,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1103);R$ 537,99 em 4x de R$ 134,50 sem juros;537,99;1459,8;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 6,2” Galaxy AI 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-preto-5g-smartwatch-samsung-galaxy-watch7/p/239083000/te/gs24/; ;R$ 1.069,90 em 8x de R$ 133,74 sem juros;1069,9;6344,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C55 - 128GB - 6GB Ram;https://www.magazineluiza.com.br/smartphone-realme-c55-128gb-6gb-ram/p/gf47gbbc83/te/tcsp/; ;R$ 1.889,90 em 10x de R$ 188,99 sem juros;1889,9;1399,09;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C63 4g 256gb - 8gb Ram (Global);https://www.magazineluiza.com.br/smartphone-realme-c63-4g-256gb-8gb-ram-global/p/ge1fh714k9/te/tcsp/; ;R$ 2.199,90 em 10x de R$ 219,99 sem juros;2199,9;1266,32;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/ejab07ae40/te/xiao/;5.0 (2);R$ 1.435,00 em 10x de R$ 143,50 sem juros;1435,0;1299,98;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 8gb 256gb Verde;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb-verde/p/jc653gb9d7/te/xiao/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;1287,08;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi_14T 5G 512GB 12GB RAM Dual SIM Global;https://www.magazineluiza.com.br/smartphone-xiaomi-14t-5g-512gb-12gb-ram-dual-sim-global/p/ej845d36de/te/tcsp/; ;R$ 1.999,00 em 10x de R$ 199,90 sem juros;1999,0;5198,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Redmi 13C 8GB RAM 256GB;https://www.magazineluiza.com.br/smartphone-redmi-13c-8gb-ram-256gb-xiaomi/p/kdg17d26c1/te/xiao/;4.6 (13);R$ 699,90 em 5x de R$ 139,98 sem juros;699,9;1177,51;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 13c 8gb 256gb Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-8gb-256gb-preto/p/gdhh9h7g5b/te/xiao/; ;R$ 1.129,00 em 9x de R$ 125,44 sem juros;1129,0;1249,94;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi 12 5g 4gb+128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-12-5g-4gb-128gb-azul/p/dd58j5b04b/te/xiao/;4.0 (2);R$ 1.160,00 em 9x de R$ 128,89 sem juros;1160,0;1699,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Redmi Note 13 4G 8GB RAM 256GB;https://www.magazineluiza.com.br/smartphone-redmi-note-13-4g-8gb-ram-256gb-xioami/p/gcgce433ke/te/xiao/;5.0 (5);R$ 2.199,90 em 10x de R$ 219,99 sem juros;2199,9;1352,31;Magazine Luiza;14/11/2024 20:14:36
Smartphone Alcatel 1 8GB Preto 4G Quad Core;https://www.magazineluiza.com.br/smartphone-alcatel-1-8gb-preto-4g-quad-core-1gb-ram-tela-5-cam-8mp-selfie-5mp-dual-chip/p/155543800/te/alcl/;4.0 (8);R$ 5.199,00 em 10x de R$ 519,90 sem juros;5199,0;484,19;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A35 256GB Azul Claro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-256gb-azul-claro-5g-8gb-ram-smartband-samsung-galaxy-fit3-prata/p/239005100/te/ga35/; ;R$ 499,99 em 4x de R$ 125,00 sem juros;499,99;1978,2;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (9083);R$ 879,90 em 7x de R$ 125,70 sem juros;879,9;809,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (9083);R$ 397,00 em 12x de R$ 33,08 sem juros;397,0;1169,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/hjafdahb48/te/tcsp/; ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1299,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 6,8” Galaxy;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-256gb-fone-de-ouvido-bluetooth-buds-2-pro/p/239039200/te/s24u/; ;R$ 999,00 em 10x de R$ 99,90 sem juros;999,0;8589,59;Magazine Luiza;14/11/2024 20:14:36
Smartphone Alcatel 1 8GB Preto 4G Quad Core;https://www.magazineluiza.com.br/smartphone-alcatel-1-8gb-preto-4g-quad-core-1gb-ram-tela-5-cam-8mp-selfie-5mp-dual-chip/p/155543800/te/alcl/;4.0 (8);R$ 1.399,99 em 10x de R$ 140,00 sem juros;1399,99;484,19;Magazine Luiza;14/11/2024 20:14:36
Smartphone Galaxy A15 128GB Samsung;https://www.magazineluiza.com.br/smartphone-galaxy-a15-128gb-samsung/p/ga26079gkj/te/ga15/; ;R$ 1.889,26 em 10x de R$ 188,93 sem juros;1889,26;1069,9;Magazine Luiza;14/11/2024 20:14:36
Celular Smartphone Gamer 256GB + 8Ram 50MP Tecno Pova 5 Dourado;https://www.magazineluiza.com.br/celular-smartphone-gamer-256gb-8ram-50mp-tecno-pova-5-dourado/p/eb3dj8e55d/te/tcsp/;5.0 (1);R$ 1.120,42 em 12x de R$ 93,37 sem juros;1120,42;1889,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone X6 5G 8Gb Ram 256Gb;https://www.magazineluiza.com.br/smartphone-x6-5g-8gb-ram-256gb-xiaomi/p/jckb14d61b/te/xiao/;5.0 (2);R$ 1.999,99 em 10x de R$ 200,00 sem juros;1999,99;2023,91;Magazine Luiza;14/11/2024 20:14:36
Celular Para Idoso Simples Positivo P26;https://www.magazineluiza.com.br/celular-para-idoso-simples-positivo-p26/p/be57j4kj7d/te/ceba/;no Pix ;R$ 1.499,00 em 10x de R$ 149,90 sem juros;1499,0;135,15;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C63 4g 256gb - 8gb Ram (Global);https://www.magazineluiza.com.br/smartphone-realme-c63-4g-256gb-8gb-ram-global/p/gfec2b129a/te/tcsp/; ;R$ 1.265,89 em 10x de R$ 126,59 sem juros;1265,89;1291,5;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3097);R$ 6.449,00 em 10x de R$ 644,90 sem juros;6449,0;1104,15;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2496);R$ 3.745,00 em 10x de R$ 374,50 sem juros;3745,0;1799,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Positivo Twist S514 - 64GB;https://www.magazineluiza.com.br/smartphone-positivo-twist-s514-64gb/p/ak16189764/te/spst/; ;R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;629,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C61 4G 128GB - 4Gb Ram (Versao Global);https://www.magazineluiza.com.br/smartphone-realme-c61-4g-128gb-4gb-ram-versao-global/p/cg394g08dj/te/tcsp/; ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1016,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C61 4G 256GB - 6Gb Ram (Versao Global);https://www.magazineluiza.com.br/smartphone-realme-c61-4g-256gb-6gb-ram-versao-global/p/ak2f479gf7/te/tcsp/; ;R$ 8.249,00 em 10x de R$ 824,90 sem juros;8249,0;1160,0;Magazine Luiza;14/11/2024 20:14:36
